book,word,value
7,danger,-2
7,anti,-1
7,no,-1
7,waste,-1
7,waste,-1
7,accepting,1
7,embarrassed,-2
7,astonished,2
7,thanks,2
7,saved,2
7,no,-1
7,trap,-1
7,relieved,2
7,exhausted,-2
7,ability,2
7,tears,-2
7,outrage,-3
7,sweet,2
7,lovely,3
7,thank,2
7,thank,2
7,waste,-1
7,like,2
7,love,3
7,torn,-2
7,annoyance,-2
7,desire,1
7,laugh,1
7,saved,2
7,yes,1
7,good,3
7,luck,3
7,hope,2
7,hopes,2
7,thanks,2
7,hope,2
7,best,3
7,threaten,-2
7,care,2
7,big,1
7,smiled,2
7,alone,-2
7,good,3
7,good,3
7,stopped,-1
7,feeling,1
7,odd,-2
7,tremulous,-2
7,top,2
7,strange,-1
7,leave,-1
7,alone,-2
7,enjoy,2
7,odd,-2
7,empty,-1
7,feeling,1
7,like,2
7,lost,-3
7,want,1
7,sulking,-2
7,want,1
7,good,3
7,saved,2
7,grateful,3
7,lost,-3
7,help,2
7,forgotten,-1
7,true,2
7,died,-3
7,strange,-1
7,dreams,1
7,confused,-2
7,dreams,1
7,deafening,-1
7,jerk,-3
7,top,2
7,swear,-2
7,darkness,-1
7,cry,-1
7,greeting,1
7,mad,-3
7,laughing,1
7,badly,-3
7,kind,2
7,mad,-3
7,battle,-1
7,worn,-1
7,bright,1
7,favorite,2
7,bright,1
7,beautiful,3
7,avoid,-1
7,dirty,-2
7,droopy,-2
7,expand,1
7,fond,2
7,important,2
7,top,2
7,sorry,-1
7,brilliant,4
7,moody,-1
7,moody,-1
7,abandon,-2
7,big,1
7,problem,-2
7,prevent,-1
7,charm,3
7,stop,-1
7,safely,1
7,problem,-2
7,mad,-3
7,charm,3
7,death,-2
7,cornered,-2
7,good,3
7,help,2
7,agree,1
7,mad,-3
7,chance,2
7,charm,3
7,moody,-1
7,no,-1
7,leave,-1
7,no,-1
7,charm,3
7,leaked,-1
7,fake,-3
7,wrong,-2
7,death,-2
7,like,2
7,hide,-1
7,yeah,1
7,yes,1
7,secure,2
7,moody,-1
7,safe,1
7,moody,-1
7,like,2
7,no,-1
7,no,-1
7,no,-1
7,like,2
7,risk,-2
7,pretending,-1
7,wrong,-2
7,stuck,-2
7,smile,2
7,no,-1
7,chance,2
7,yeah,1
7,no,-1
7,chance,2
7,funny,4
7,moody,-1
7,prepared,1
7,risk,-2
7,no,-1
7,want,1
7,mad,-3
7,no,-1
7,no,-1
7,moody,-1
7,lucky,3
7,fake,-3
7,mad,-3
7,death,-2
7,charm,3
7,chance,2
7,please,1
7,reached,1
7,top,2
7,good,3
7,moody,-1
7,straight,1
7,please,1
7,clear,1
7,bright,1
7,like,2
7,fake,-3
7,please,1
7,moody,-1
7,death,-2
7,kill,-3
7,want,1
7,worry,-3
7,death,-2
7,want,1
7,kill,-3
7,reassured,1
7,moody,-1
7,distort,-2
7,like,2
7,shoot,-1
7,unconcerned,-2
7,wow,4
7,better,2
7,moody,-1
7,forget,-1
7,bizarre,-2
7,odd,-2
7,like,2
7,clearly,1
7,ease,2
7,awful,-3
7,fake,-3
7,good,3
7,moody,-1
7,moody,-1
7,moody,-1
7,sorry,-1
7,moody,-1
7,miss,-2
7,fond,2
7,miss,-2
7,reassured,1
7,smile,2
7,confidence,2
7,pleased,3
7,anxious,-2
7,great,3
7,death,-2
7,moody,-1
7,feeling,1
7,death,-2
7,fake,-3
7,leave,-1
7,no,-1
7,death,-2
7,great,3
7,fit,1
7,help,2
7,humiliated,-3
7,like,2
7,uncomfortable,-2
7,please,1
7,careful,2
7,moody,-1
7,please,1
7,want,1
7,leave,-1
7,lost,-3
7,guilty,-3
7,like,2
7,good,3
7,luck,3
7,moody,-1
7,great,3
7,nasty,-3
7,sore,-1
7,numb,-1
7,great,3
7,no,-1
7,suspended,-1
7,screams,-2
7,lost,-3
7,dear,2
7,no,-1
7,help,2
7,top,2
7,no,-1
7,no,-1
7,death,-2
7,pathetic,-2
7,terror,-3
7,refusing,-2
7,dead,-3
7,safe,1
7,stop,-1
7,stop,-1
7,death,-2
7,broken,-1
7,death,-2
7,avoid,-1
7,cried,-2
7,death,-2
7,avoid,-1
7,solid,2
7,expand,1
7,death,-2
7,avoided,-1
7,lucky,3
7,like,2
7,broken,-1
7,save,2
7,darkness,-1
7,killing,-3
7,death,-2
7,stunning,4
7,no,-1
7,great,3
7,death,-2
7,avoid,-1
7,save,2
7,darkness,-1
7,slam,-2
7,fire,-2
7,like,2
7,death,-2
7,avoid,-1
7,worry,-3
7,no,-1
7,deafening,-1
7,broke,-1
7,like,2
7,death,-2
7,darkness,-1
7,death,-2
7,barrier,-2
7,earnest,2
7,death,-2
7,curse,-1
7,huge,1
7,dragged,-1
7,death,-2
7,falling,-1
7,dreadful,-3
7,death,-2
7,sorry,-1
7,sorry,-1
7,moaned,-2
7,no,-1
7,problem,-2
7,death,-2
7,darkness,-1
7,fire,-2
7,stunning,4
7,stunning,4
7,blocking,-1
7,death,-2
7,avoid,-1
7,stunning,4
7,strangely,-1
7,death,-2
7,reached,1
7,fallen,-2
7,disappeared,-1
7,afraid,-2
7,death,-2
7,empty,-1
7,darkness,-1
7,menace,-2
7,fire,-2
7,deafening,-1
7,fire,-2
7,lost,-3
7,convinced,1
7,fear,-2
7,fallen,-2
7,drop,-1
7,like,2
7,fire,-2
7,death,-2
7,killing,-3
7,missed,-2
7,like,2
7,like,2
7,fear,-2
7,dear,2
7,stunning,4
7,no,-1
7,die,-3
7,no,-1
7,launched,1
7,death,-2
7,death,-2
7,falling,-1
7,scream,-2
7,death,-2
7,pain,-2
7,forced,-1
7,drag,-1
7,like,2
7,great,3
7,fire,-2
7,scream,-2
7,death,-2
7,screamed,-2
7,no,-1
7,fire,-2
7,free,1
7,straight,1
7,dear,2
7,growing,1
7,crash,-2
7,scream,-2
7,curse,-1
7,hard,-1
7,avoid,-1
7,trembling,-2
7,crash,-2
7,struggled,-2
7,darkness,-1
7,great,3
7,stupidly,-2
7,like,2
7,missing,-2
7,fair,2
7,big,1
7,fine,2
7,feeling,1
7,broken,-1
7,sick,-2
7,giddy,-2
7,easy,1
7,nasty,-3
7,crash,-2
7,wrong,-2
7,no,-1
7,like,2
7,death,-2
7,death,-2
7,death,-2
7,barrier,-2
7,great,3
7,alive,1
7,alive,1
7,hug,2
7,yeah,1
7,broke,-1
7,empty,-1
7,sorry,-1
7,kinder,2
7,fear,-2
7,guilt,-3
7,died,-3
7,leave,-1
7,want,1
7,yeah,1
7,apologize,-1
7,fear,-2
7,terribly,-3
7,responsible,2
7,no,-1
7,thanks,2
7,thanks,2
7,glad,3
7,leave,-1
7,avoid,-1
7,backed,1
7,thanks,2
7,reaching,1
7,leave,-1
7,ashamed,-2
7,tears,-2
7,great,3
7,forced,-1
7,reached,1
7,great,3
7,great,3
7,bright,1
7,jerk,-3
7,dragged,-1
7,hard,-1
7,screams,-2
7,no,-1
7,collapsed,-2
7,cried,-2
7,clearly,1
7,death,-2
7,thank,2
7,goodness,3
7,hug,2
7,hide,-1
7,missed,-2
7,straight,1
7,darkness,-1
7,falling,-1
7,wrong,-2
7,supporting,1
7,missing,-2
7,dragged,-1
7,ease,2
7,ignored,-2
7,sorry,-1
7,betrayed,-3
7,struggling,-2
7,dreadful,-3
7,escape,-1
7,death,-2
7,true,2
7,abandoned,-2
7,reached,1
7,like,2
7,panic,-3
7,aghast,-2
7,kill,-3
7,prepared,1
7,kill,-3
7,stunned,-2
7,fallen,-2
7,died,-3
7,saved,2
7,yes,1
7,great,3
7,death,-2
7,forgive,1
7,threat,-2
7,death,-2
7,death,-2
7,suicidal,-2
7,killed,-3
7,death,-2
7,attack,-1
7,useful,2
7,death,-2
7,idiotic,-3
7,lost,-3
7,collapsed,-2
7,frustration,-2
7,no,-1
7,chance,2
7,no,-1
7,pleasure,3
7,best,3
7,hope,2
7,trust,1
7,betrayed,-3
7,comfort,2
7,stifled,-1
7,moan,-2
7,injured,-2
7,killed,-3
7,pretty,1
7,laugh,1
7,lost,-3
7,lost,-3
7,lost,-3
7,wish,1
7,kind,2
7,injured,-2
7,losing,-3
7,no,-1
7,indifferent,-2
7,mad,-3
7,stuck,-2
7,glad,3
7,free,1
7,empty,-1
7,clean,2
7,worse,-3
7,alive,1
7,yeah,1
7,thank,2
7,god,1
7,thank,2
7,goodness,3
7,hug,2
7,care,2
7,great,3
7,crash,-2
7,good,3
7,like,2
7,thank,2
7,goodness,3
7,lost,-3
7,wrong,-2
7,terrified,-3
7,affected,-1
7,pathetic,-2
7,pathetic,-2
7,humor,2
7,yeah,1
7,fear,-2
7,reaching,1
7,hope,2
7,missing,-2
7,screamed,-2
7,cried,-2
7,fine,2
7,great,3
7,wonderful,4
7,stunned,-2
7,death,-2
7,straight,1
7,free,1
7,no,-1
7,mad,-3
7,angry,-3
7,hard,-1
7,kill,-3
7,wish,1
7,injured,-2
7,missed,-2
7,mad,-3
7,like,2
7,ignore,-1
7,darkness,-1
7,thank,2
7,silly,-1
7,wrong,-2
7,lost,-3
7,sentence,-2
7,drowned,-2
7,outcry,-2
7,thank,2
7,god,1
7,thank,2
7,god,1
7,hug,2
7,mad,-3
7,dead,-3
7,falling,-1
7,falling,-1
7,broke,-1
7,mad,-3
7,straight,1
7,panicked,-3
7,cry,-1
7,mad,-3
7,stop,-1
7,curse,-1
7,mad,-3
7,broke,-1
7,mad,-3
7,dead,-3
7,mad,-3
7,brave,2
7,survivor,2
7,no,-1
7,laughing,1
7,wrong,-2
7,mad,-3
7,dead,-3
7,shock,-2
7,crying,-2
7,mad,-3
7,favorite,2
7,fire,-2
7,mad,-3
7,mad,-3
7,mad,-3
7,feeling,1
7,firing,-2
7,like,2
7,courage,2
7,disappeared,-1
7,drained,-2
7,tense,-2
7,afraid,-2
7,betrayed,-3
7,confused,-2
7,forgotten,-1
7,panicked,-3
7,want,1
7,mad,-3
7,straight,1
7,panic,-3
7,mad,-3
7,mad,-3
7,mad,-3
7,yes,1
7,good,3
7,careless,-2
7,beautiful,3
7,daring,2
7,save,2
7,loved,3
7,trusted,2
7,tricked,-2
7,no,-1
7,mistake,-2
7,trust,1
7,trust,1
7,mad,-3
7,mad,-3
7,willingness,2
7,trust,1
7,odd,-2
7,fool,-2
7,demanded,-1
7,no,-1
7,like,2
7,betrayed,-3
7,angry,-3
7,no,-1
7,mad,-3
7,death,-2
7,good,3
7,death,-2
7,like,2
7,startled,-2
7,silly,-1
7,hurt,-2
7,like,2
7,danger,-2
7,want,1
7,silly,-1
7,safely,1
7,thank,2
7,goodness,3
7,agreed,1
7,worse,-3
7,better,2
7,no,-1
7,safe,1
7,worried,-3
7,yeah,1
7,mad,-3
7,want,1
7,suffer,-2
7,awkward,-2
7,broken,-1
7,like,2
7,avoid,-1
7,top,2
7,no,-1
7,falling,-1
7,pressured,-2
7,like,2
7,angry,-3
7,frustrated,-2
7,hated,-3
7,pain,-2
7,moan,-2
7,fresh,1
7,great,3
7,stopped,-1
7,strange,-1
7,like,2
7,mad,-3
7,like,2
7,like,2
7,like,2
7,poor,-2
7,pain,-2
7,screamed,-2
7,problem,-2
7,solved,1
7,vision,1
7,screaming,-2
7,horrible,-3
7,scream,-2
7,scream,-2
7,no,-1
7,no,-1
7,lied,-2
7,swear,-2
7,help,2
7,help,2
7,escape,-1
7,swear,-2
7,destroyed,-3
7,please,1
7,vicious,-2
7,anger,-3
7,darkness,-1
7,yeah,1
7,awful,-3
7,better,2
7,appalled,-2
7,terrified,-3
7,stopped,-1
7,shock,-2
7,losing,-3
7,mad,-3
7,like,2
7,guilt,-3
7,grief,-2
7,destroy,-3
7,no,-1
7,admitted,-1
7,kill,-3
7,miss,-2
7,important,2
7,determined,2
7,true,2
7,detached,-1
7,help,2
7,cornered,-2
7,yeah,1
7,like,2
7,want,1
7,sorry,-1
7,agree,1
7,afraid,-2
7,attack,-1
7,forced,-1
7,help,2
7,want,1
7,sorry,-1
7,nonsense,-2
7,misunderstood,-2
7,misunderstand,-2
7,support,2
7,united,1
7,helping,2
7,no,-1
7,sweet,2
7,smiled,2
7,distract,-2
7,mad,-3
7,favors,2
7,helping,2
7,suspect,-1
7,chance,2
7,alone,-2
7,torturing,-4
7,stop,-1
7,delay,-1
7,kill,-3
7,true,2
7,shock,-2
7,alone,-2
7,stolen,-2
7,death,-2
7,charm,3
7,opportunities,2
7,death,-2
7,death,-2
7,mad,-3
7,hope,2
7,strong,2
7,insane,-2
7,shaky,-2
7,difficult,-1
7,wish,1
7,hard,-1
7,avoid,-1
7,cut,-1
7,no,-1
7,mad,-3
7,funeral,-1
7,moody,-1
7,failed,-2
7,difficult,-1
7,fallen,-2
7,darkness,-1
7,battle,-1
7,escaping,-1
7,death,-2
7,no,-1
7,want,1
7,attacked,-1
7,want,1
7,admit,-1
7,powerful,2
7,yeah,1
7,prepared,1
7,terrified,-3
7,terrified,-3
7,disappear,-1
7,attacked,-1
7,nasty,-3
7,resigned,-1
7,hope,2
7,empty,-1
7,disguised,-1
7,confused,-2
7,death,-2
7,guarantee,1
7,suspected,-1
7,yes,1
7,good,3
7,top,2
7,fine,2
7,no,-1
7,like,2
7,attacked,-1
7,help,2
7,mess,-2
7,cut,-1
7,no,-1
7,dear,2
7,grateful,3
7,no,-1
7,blocking,-1
7,hiding,-1
7,fantastic,4
7,great,3
7,opportunity,2
7,chance,2
7,mad,-3
7,survived,2
7,killing,-3
7,curse,-1
7,yeah,1
7,attack,-1
7,killing,-3
7,curse,-1
7,missed,-2
7,mad,-3
7,charm,3
7,want,1
7,dead,-3
7,comfortable,2
7,want,1
7,dead,-3
7,shocked,-2
7,dreadful,-3
7,dead,-3
7,mad,-3
7,broken,-1
7,stab,-2
7,bizarre,-2
7,desire,1
7,laugh,1
7,death,-2
7,no,-1
7,yeah,1
7,like,2
7,moody,-1
7,startled,-2
7,tears,-2
7,no,-1
7,struggling,-2
7,upset,-2
7,great,3
7,clean,2
7,pleased,3
7,thanks,2
7,sorry,-1
7,mad,-3
7,yeah,1
7,trust,1
7,cowardly,-2
7,shaky,-2
7,laugh,1
7,broken,-1
7,free,1
7,sorry,-1
7,sorry,-1
7,cried,-2
7,shit,-4
7,ha,2
7,ha,2
7,better,2
7,safe,1
7,straight,1
7,funeral,-1
7,no,-1
7,discarded,-1
7,leave,-1
7,pretty,1
7,difficult,-1
7,mad,-3
7,convinced,1
7,difficult,-1
7,good,3
7,charm,3
7,safe,1
7,happy,3
7,tears,-2
7,lack,-2
7,sorry,-1
7,perfectly,3
7,horrible,-3
7,moaning,-2
7,like,2
7,yeah,1
7,gloom,-1
7,no,-1
7,darkness,-1
7,clearly,1
7,angry,-3
7,no,-1
7,hard,-1
7,moan,-2
7,good,3
7,clearly,1
7,frustrated,-2
7,death,-2
7,straight,1
7,hopefully,2
7,like,2
7,hiding,-1
7,hide,-1
7,leave,-1
7,ill,-2
7,contagious,-1
7,want,1
7,matter,1
7,like,2
7,accept,1
7,broken,-1
7,protect,1
7,important,2
7,help,2
7,leave,-1
7,agree,1
7,desire,1
7,attraction,2
7,strong,2
7,feeling,1
7,survived,2
7,killing,-3
7,curse,-1
7,challenge,-1
7,free,1
7,like,2
7,struggled,-2
7,destroy,-3
7,dragged,-1
7,fake,-3
7,stolen,-2
7,destroy,-3
7,yes,1
7,destroyed,-3
7,destroy,-3
7,destroy,-3
7,straight,1
7,kind,2
7,want,1
7,easy,1
7,charm,3
7,funeral,-1
7,agreed,1
7,leave,-1
7,better,2
7,alone,-2
7,straight,1
7,angry,-3
7,dead,-3
7,darkest,-2
7,horrible,-3
7,awful,-3
7,evil,-3
7,horrible,-3
7,warns,-2
7,unstable,-2
7,evil,-3
7,yes,1
7,smile,2
7,remorse,-2
7,pain,-2
7,destroy,-3
7,no,-1
7,destroy,-3
7,yes,1
7,warns,-2
7,strong,2
7,destroying,-3
7,lucky,3
7,destructive,-3
7,tears,-2
7,problem,-2
7,destructive,-3
7,problem,-2
7,solve,1
7,crushing,-1
7,wreck,-2
7,confused,-2
7,damage,-3
7,comfort,2
7,laughed,1
7,enchanted,2
7,died,-3
7,stabbed,-2
7,like,2
7,screams,-2
7,destroyed,-3
7,trapped,-2
7,no,-1
7,good,3
7,frowning,-1
7,intact,2
7,vulnerable,-2
7,trouble,-2
7,fond,2
7,destroyed,-3
7,died,-3
7,wasted,-2
7,opportunities,2
7,alive,1
7,shattered,-2
7,crash,-2
7,darkest,-2
7,discarded,-1
7,rage,-2
7,sorry,-1
7,trembling,-2
7,agreed,1
7,help,2
7,yes,1
7,terrified,-3
7,sorry,-1
7,anguished,-3
7,like,2
7,complained,-2
7,yeah,1
7,like,2
7,laugh,1
7,stopped,-1
7,feeling,1
7,resentful,-2
7,ill,-2
7,grace,1
7,smart,1
7,await,-1
7,no,-1
7,liked,2
7,lost,-3
7,no,-1
7,top,2
7,laugh,1
7,beautiful,3
7,cried,-2
7,embrace,1
7,good,3
7,flustered,-2
7,trouble,-2
7,no,-1
7,trouble,-2
7,relieved,2
7,dear,2
7,honored,2
7,kiss,2
7,laugh,1
7,smile,2
7,cleared,1
7,no,-1
7,please,1
7,helpful,2
7,pleasant,3
7,pleased,3
7,keen,1
7,accomplished,2
7,downside,-2
7,protests,-2
7,best,3
7,opportunities,2
7,escape,-1
7,leave,-1
7,alone,-2
7,good,3
7,better,2
7,exhausted,-2
7,good,3
7,better,2
7,sorry,-1
7,silly,-1
7,dear,2
7,important,2
7,want,1
7,celebrate,3
7,important,2
7,want,1
7,fine,2
7,dear,2
7,invite,1
7,great,3
7,please,1
7,trouble,-2
7,no,-1
7,trouble,-2
7,smiled,2
7,sadly,-2
7,great,3
7,remorse,-2
7,inconvenience,-2
7,pain,-2
7,cool,1
7,badly,-3
7,problem,-2
7,yeah,1
7,vague,-2
7,poor,-2
7,dream,1
7,like,2
7,worried,-3
7,favor,2
7,stop,-1
7,no,-1
7,happy,3
7,wow,4
7,slick,2
7,pleasure,3
7,bright,1
7,fail,-2
7,safe,1
7,charm,3
7,wish,1
7,happy,3
7,leave,-1
7,top,2
7,like,2
7,afraid,-2
7,like,2
7,terribly,-3
7,careful,2
7,lost,-3
7,hug,2
7,flop,-2
7,happy,3
7,top,2
7,hope,2
7,like,2
7,enchanted,2
7,yes,1
7,clearly,1
7,want,1
7,like,2
7,interrupted,-2
7,feeling,1
7,nervous,-2
7,bright,1
7,weird,-2
7,top,2
7,happy,3
7,yeah,1
7,thanks,2
7,difficult,-1
7,like,2
7,brilliant,4
7,nice,3
7,ignored,-2
7,blame,-2
7,disregarded,-2
7,useful,2
7,big,1
7,wonderful,4
7,like,2
7,opportunities,2
7,pretty,1
7,honest,2
7,blissful,3
7,better,2
7,sweet,2
7,sorry,-1
7,happy,3
7,nervous,-2
7,slam,-2
7,like,2
7,happy,3
7,tears,-2
7,comfort,2
7,reached,1
7,cut,-1
7,stopped,-1
7,yeah,1
7,hopes,2
7,idiot,-3
7,free,1
7,chance,2
7,resentful,-2
7,yeah,1
7,shared,1
7,distraction,-2
7,thanks,2
7,clean,2
7,jokes,2
7,nice,3
7,thank,2
7,pleased,3
7,confused,-2
7,smiling,2
7,funny,4
7,fail,-2
7,safe,1
7,charm,3
7,promise,1
7,risk,-2
7,amazing,4
7,dear,2
7,good,3
7,honored,2
7,best,3
7,horrible,-3
7,smiled,2
7,unhappy,-2
7,odd,-2
7,happy,3
7,accepted,1
7,fine,2
7,bad,-3
7,avoided,-1
7,worn,-1
7,hide,-1
7,no,-1
7,thanks,2
7,liked,2
7,laughed,1
7,yeah,1
7,vicious,-2
7,wish,1
7,better,2
7,resolved,2
7,bright,1
7,sorry,-1
7,reached,1
7,no,-1
7,matter,1
7,sorry,-1
7,happy,3
7,thanks,2
7,miss,-2
7,demanded,-1
7,yes,1
7,nervous,-2
7,no,-1
7,worried,-3
7,drop,-1
7,messed,-2
7,best,3
7,cleared,1
7,yes,1
7,interrupted,-2
7,died,-3
7,no,-1
7,stop,-1
7,powerful,2
7,illegal,-3
7,miss,-2
7,no,-1
7,hoping,2
7,good,3
7,laughed,1
7,no,-1
7,startled,-2
7,stop,-1
7,damage,-3
7,like,2
7,liked,2
7,fond,2
7,alone,-2
7,yes,1
7,leave,-1
7,hope,2
7,like,2
7,suck,-3
7,restore,1
7,stunned,-2
7,no,-1
7,miss,-2
7,leave,-1
7,hope,2
7,entertaining,2
7,darkest,-2
7,miss,-2
7,liked,2
7,enjoy,2
7,no,-1
7,doubt,-1
7,excitement,3
7,leave,-1
7,rewards,2
7,help,2
7,feeling,1
7,leave,-1
7,no,-1
7,falling,-1
7,laughed,1
7,great,3
7,good,3
7,hiding,-1
7,disputed,-2
7,enchanted,2
7,beating,-1
7,avoid,-1
7,no,-1
7,no,-1
7,tired,-2
7,hoping,2
7,laughed,1
7,bad,-3
7,excitement,3
7,bother,-2
7,important,2
7,worthy,2
7,exclusive,2
7,badly,-3
7,struggling,-2
7,nice,3
7,joke,2
7,wish,1
7,destroy,-3
7,interesting,2
7,wasting,-2
7,killed,-3
7,mad,-3
7,moody,-1
7,no,-1
7,hard,-1
7,like,2
7,no,-1
7,want,1
7,excuse,-1
7,arrest,-2
7,hard,-1
7,like,2
7,alarmed,-2
7,regret,-2
7,loss,-3
7,regret,-2
7,desire,1
7,desired,2
7,like,2
7,stop,-1
7,want,1
7,refused,-2
7,dear,2
7,like,2
7,happy,3
7,broke,-1
7,restore,1
7,worthless,-2
7,enchanted,2
7,darkness,-1
7,cool,1
7,help,2
7,alive,1
7,important,2
7,wrong,-2
7,brilliant,4
7,hell,-4
7,no,-1
7,yeah,1
7,hard,-1
7,beating,-1
7,frustration,-2
7,bitter,-2
7,disappointment,-2
7,cried,-2
7,excitement,3
7,no,-1
7,matter,1
7,abandoned,-2
7,want,1
7,missed,-2
7,no,-1
7,fair,2
7,excuse,-1
7,like,2
7,illness,-2
7,yeah,1
7,like,2
7,nervously,-2
7,no,-1
7,agreed,1
7,murder,-2
7,great,3
7,stolen,-2
7,charm,3
7,trust,1
7,great,3
7,help,2
7,robed,-2
7,supporting,1
7,uncomfortable,-2
7,nonsense,-2
7,like,2
7,curse,-1
7,bad,-3
7,cried,-2
7,excited,3
7,excellent,3
7,better,2
7,help,2
7,pretty,1
7,sorry,-1
7,anti,-1
7,favors,2
7,fine,2
7,swift,2
7,smile,2
7,misery,-2
7,no,-1
7,matter,1
7,certain,1
7,disruption,-2
7,misunderstood,-2
7,damage,-3
7,odd,-2
7,like,2
7,kind,2
7,good,3
7,invite,1
7,yes,1
7,charming,3
7,glorious,2
7,excellent,3
7,swear,-2
7,bright,1
7,brightness,1
7,pleasant,3
7,no,-1
7,missed,-2
7,wonderful,4
7,love,3
7,laugh,1
7,challenge,-1
7,want,1
7,fine,2
7,smart,1
7,luck,3
7,bad,-3
7,like,2
7,yeah,1
7,like,2
7,hoping,2
7,no,-1
7,excuse,-1
7,best,3
7,good,3
7,good,3
7,meaningful,2
7,no,-1
7,thank,2
7,god,1
7,like,2
7,care,2
7,wow,4
7,great,3
7,smiled,2
7,great,3
7,agree,1
7,dear,2
7,bad,-3
7,yeah,1
7,wish,1
7,laugh,1
7,died,-3
7,yeah,1
7,odd,-2
7,yes,1
7,amaze,2
7,laughing,1
7,goodness,3
7,lovely,3
7,bright,1
7,no,-1
7,feeling,1
7,pleased,3
7,good,3
7,stupid,-2
7,anticipation,1
7,warm,1
7,broken,-1
7,excited,3
7,smiling,2
7,great,3
7,sigh,-2
7,strong,2
7,reached,1
7,shock,-2
7,funeral,-1
7,celebrate,3
7,faithful,3
7,yes,1
7,cut,-1
7,alone,-2
7,lonely,-2
7,good,3
7,true,2
7,tears,-2
7,applause,2
7,paradise,3
7,please,1
7,supported,2
7,glorious,2
7,congratulate,2
7,empty,-1
7,reached,1
7,alone,-2
7,join,1
7,yes,1
7,pain,-2
7,lost,-3
7,great,3
7,applause,2
7,like,2
7,alone,-2
7,great,3
7,good,3
7,smile,2
7,flustered,-2
7,laugh,1
7,clear,1
7,pleased,3
7,growing,1
7,distracted,-2
7,no,-1
7,top,2
7,dud,-2
7,strange,-1
7,wrong,-2
7,defeated,-2
7,killed,-3
7,powerful,2
7,shock,-2
7,impressive,3
7,lost,-3
7,better,2
7,perplexed,-2
7,supporter,1
7,mistaken,-2
7,chance,2
7,bad,-3
7,alone,-2
7,like,2
7,fun,4
7,excited,3
7,care,2
7,carefully,2
7,suspicious,-2
7,fan,3
7,puzzled,-2
7,best,3
7,like,2
7,hard,-1
7,celebrated,3
7,better,2
7,nice,3
7,yeah,1
7,irritated,-3
7,jealous,-2
7,big,1
7,want,1
7,good,3
7,resentful,-2
7,promise,1
7,pretty,1
7,cut,-1
7,unsupported,-2
7,disappeared,-1
7,darkness,-1
7,hero,2
7,escape,-1
7,unsure,-1
7,alone,-2
7,like,2
7,dear,2
7,disguised,-1
7,glad,3
7,honored,2
7,nervous,-2
7,pleasure,3
7,shock,-2
7,tears,-2
7,please,1
7,dear,2
7,angry,-3
7,yes,1
7,positively,2
7,ashamed,-2
7,earnest,2
7,pained,-2
7,reassured,1
7,frustrated,-2
7,easy,1
7,suspected,-1
7,dreadful,-3
7,interrupted,-2
7,love,3
7,yes,1
7,alarmed,-2
7,strength,2
7,solemn,-1
7,drained,-2
7,no,-1
7,like,2
7,respected,2
7,funny,4
7,ill,-2
7,sorry,-1
7,ill,-2
7,wrong,-2
7,delighted,3
7,dear,2
7,alive,1
7,clear,1
7,devastated,-2
7,death,-2
7,funeral,-1
7,brilliant,4
7,fine,2
7,ignored,-2
7,proud,2
7,pretending,-1
7,encouraged,2
7,kinder,2
7,desperately,-3
7,poor,-2
7,leave,-1
7,no,-1
7,confidence,2
7,suspicious,-2
7,tears,-2
7,enjoying,2
7,crime,-3
7,imprisoned,-2
7,lack,-2
7,brilliant,4
7,died,-3
7,kill,-3
7,capable,1
7,fit,1
7,died,-3
7,yes,1
7,desperate,-3
7,freedom,2
7,killed,-3
7,struggle,-2
7,like,2
7,funeral,-1
7,yes,1
7,trembling,-2
7,desperately,-3
7,sad,-2
7,heartbroken,-3
7,horrified,-3
7,stabbed,-2
7,friendly,2
7,dead,-3
7,odd,-2
7,destroyed,-3
7,scandals,-3
7,horrified,-3
7,ill,-2
7,cruelty,-3
7,odd,-2
7,important,2
7,goodness,3
7,fit,1
7,yes,1
7,like,2
7,advantage,2
7,no,-1
7,worth,2
7,choked,-2
7,yes,1
7,imprisoned,-2
7,yes,1
7,drained,-2
7,empty,-1
7,lost,-3
7,loved,3
7,bothered,-2
7,important,2
7,odd,-2
7,like,2
7,matter,1
7,falling,-1
7,astonished,2
7,fallen,-2
7,dead,-3
7,strange,-1
7,broken,-1
7,cried,-2
7,cry,-1
7,terrified,-3
7,charm,3
7,free,1
7,darkness,-1
7,death,-2
7,merry,3
7,frowning,-1
7,yes,1
7,hell,-4
7,charm,3
7,fit,1
7,like,2
7,damn,-4
7,better,2
7,feeling,1
7,amazing,4
7,thank,2
7,smile,2
7,please,1
7,appreciate,2
7,worry,-3
7,danger,-2
7,yeah,1
7,fear,-2
7,like,2
7,matter,1
7,interest,1
7,no,-1
7,true,2
7,exposed,-1
7,chance,2
7,wish,1
7,empty,-1
7,like,2
7,like,2
7,odd,-2
7,trouble,-2
7,arrested,-3
7,god,1
7,nasty,-3
7,huge,1
7,affronted,-1
7,want,1
7,pay,-1
7,yes,1
7,reaching,1
7,death,-2
7,shattered,-2
7,great,3
7,death,-2
7,fired,-2
7,screamed,-2
7,stunning,4
7,death,-2
7,missed,-2
7,collapsed,-2
7,death,-2
7,leave,-1
7,screamed,-2
7,death,-2
7,like,2
7,mess,-2
7,broken,-1
7,trembling,-2
7,pain,-2
7,slashed,-2
7,cut,-1
7,sorry,-1
7,feeling,1
7,death,-2
7,died,-3
7,death,-2
7,big,1
