type,response_particle,correct_particle,particle_accuracy,mean_accuracy,short,critical,exp
agree_plus,jesh,jesh,1,1,NA,0,Condition 1c_original
reverse_plus,va,vadof,1,1,1,1,Condition 1c_original
agree_minus,jesh,jesh,1,1,NA,0,Condition 1c_original
reverse_plus,vadof,vadof,1,1,0,1,Condition 1c_original
agree_plus,jesh,jesh,1,1,NA,0,Condition 1c_original
reverse_minus,vadof,va,1,1,0,1,Condition 1c_original
reverse_minus,vadof,va,1,1,0,1,Condition 1c_original
agree_plus,jesh,jesh,1,1,NA,0,Condition 1c_original
reverse_minus,va,va,1,1,1,1,Condition 1c_original
reverse_minus,vadof,va,1,1,0,1,Condition 1c_original
agree_plus,jesh,jesh,1,1,NA,0,Condition 1c_original
agree_minus,jesh,jesh,1,1,NA,0,Condition 1c_original
agree_minus,jesh,jesh,1,1,NA,0,Condition 1c_original
reverse_plus,va,vadof,1,1,1,1,Condition 1c_original
agree_plus,jesh,jesh,1,1,NA,0,Condition 1c_original
reverse_minus,va,va,1,1,1,1,Condition 1c_original
agree_minus,jesh,jesh,1,1,NA,0,Condition 1c_original
reverse_minus,vadof,va,1,1,0,1,Condition 1c_original
reverse_minus,vadof,va,1,1,0,1,Condition 1c_original
reverse_plus,vadof,vadof,1,1,0,1,Condition 1c_original
reverse_minus,va,va,1,1,1,1,Condition 1c_original
reverse_plus,va,vadof,1,1,1,1,Condition 1c_original
reverse_plus,va,vadof,1,1,1,1,Condition 1c_original
reverse_plus,vadof,vadof,1,1,0,1,Condition 1c_original
reverse_plus,va,vadof,1,1,1,1,Condition 1c_original
reverse_minus,va,va,1,1,1,1,Condition 1c_original
reverse_minus,va,va,1,1,1,1,Condition 1c_original
agree_minus,jesh,jesh,1,1,NA,0,Condition 1c_original
reverse_minus,va,va,1,1,1,1,Condition 1c_original
reverse_minus,va,va,1,1,1,1,Condition 1c_original
reverse_plus,vadof,vadof,1,1,0,1,Condition 1c_original
agree_plus,jesh,jesh,1,1,NA,0,Condition 1c_original
agree_plus,jesh,jesh,1,1,NA,0,Condition 1c_original
reverse_plus,vadof,vadof,1,1,0,1,Condition 1c_original
reverse_minus,va,va,1,1,1,1,Condition 1c_original
reverse_plus,vadof,vadof,1,1,0,1,Condition 1c_original
reverse_plus,vadof,vadof,1,1,0,1,Condition 1c_original
reverse_minus,va,va,1,1,1,1,Condition 1c_original
reverse_plus,vadof,vadof,1,1,0,1,Condition 1c_original
agree_plus,jesh,jesh,1,1,NA,0,Condition 1c_original
reverse_minus,va,va,1,1,1,1,Condition 1c_original
agree_minus,jesh,jesh,1,1,NA,0,Condition 1c_original
reverse_minus,va,va,1,1,1,1,Condition 1c_original
agree_minus,jesh,jesh,1,1,NA,0,Condition 1c_original
agree_minus,jesh,jesh,1,1,NA,0,Condition 1c_original
reverse_plus,vadof,vadof,1,1,0,1,Condition 1c_original
reverse_plus,vadof,vadof,1,1,0,1,Condition 1c_original
reverse_plus,vadof,vadof,1,1,0,1,Condition 1c_original
agree_plus,jesh,jesh,1,1,NA,0,Condition 1c_original
agree_plus,jesh,jesh,1,0.875,NA,0,Condition 1c_original
reverse_minus,va,va,1,0.875,1,1,Condition 1c_original
reverse_minus,va,va,1,0.875,1,1,Condition 1c_original
reverse_plus,vadof,vadof,1,0.875,0,1,Condition 1c_original
reverse_plus,vadof,vadof,1,0.875,0,1,Condition 1c_original
agree_minus,jesh,jesh,1,0.875,NA,0,Condition 1c_original
reverse_plus,vadof,vadof,1,0.875,0,1,Condition 1c_original
reverse_plus,vadof,vadof,1,0.875,0,1,Condition 1c_original
reverse_minus,va,va,1,0.875,1,1,Condition 1c_original
reverse_plus,jesh,vadof,0,0.875,NA,1,Condition 1c_original
agree_minus,jesh,jesh,1,0.875,NA,0,Condition 1c_original
agree_minus,jesh,jesh,1,0.875,NA,0,Condition 1c_original
agree_plus,jesh,jesh,1,0.875,NA,0,Condition 1c_original
reverse_minus,va,va,1,0.875,1,1,Condition 1c_original
reverse_minus,va,va,1,0.875,1,1,Condition 1c_original
agree_minus,jesh,jesh,1,0.875,NA,0,Condition 1c_original
agree_plus,jesh,jesh,1,0.875,NA,0,Condition 1c_original
reverse_plus,jesh,vadof,0,0.875,NA,1,Condition 1c_original
reverse_minus,va,va,1,0.875,1,1,Condition 1c_original
